headline,category
"WPL 2026: In afterglow of World Cup triumph, Indian cricket will hope to unearth new gems",sports
Hockey India League: Ranchi Royals come alive in a dead rubber to beat final-bound SG Pipers 5-2,sports
Smriti Mandhana explains what she wishes to improve in her batting ahead of WPL 2026: ‘I hope I get better at it…’,sports
WPL 2026: Harmanpreet Kaur wishes to bat ‘more freely’ as she aims to win back-to-back titles for MI,sports
"How Adithya Ashok, Rajnikanth fan with roots in Vellore and New Zealand leg-spin hope, is charting his own path",sports
"Who is Ankush Bhardwaj, coach accused of sexual harassment: International medallist, shooter marred by doping controversy, entrepreneur with academies",sports
PV Sindhu after defeating World No 9 Tomoka Miyazaki at Malaysia Open: ‘I’ll be playing badminton for a couple of more years’,sports
‘I prefer Arshdeep over Harshit in any circumstances’: Robin Uthappa,sports
"What makes KL Rahul and Shreyas Iyer a force: Contrast in strokes and styles, approach and attitudes",sports
Rio Ferdinand on who he picks among Lionel Messi and Cristiano Ronaldo ‘I would take…’,sports
Michael Vaughan on Harry Brook nightclub incident: ‘Doesn’t surprise me… England have been quite loose for a while’,sports
World no 1 tennis ace Aryna Sabalenka expected to skip events in an ‘insane’ season to prioritise health,sports
‘I let my teammates down’: Harry Brook apologises after nightclub fight with bouncer is revealed,sports
"Asian Indoor Athletics Championships: Tajinderpal Toor, Tejaswin Shankar to headline Indian team",sports
Dominik Szoboszlai on Arsenal vs Liverpool clash: ‘I don’t think we are playing against the champions. They’re playing against the champions’,sports
Bengaluru FC owner Parth Jindal on why Indian football needs an IPL-style auction or player draft: ‘The free market doesn’t work’,sports
"PV Sindhu in scorching form during 21-8, 21-13 win over World No 9 Tomoka Miyazaki: takes on Akane Yamaguchi on Friday",sports
"WPL 2026: Full tournament schedule, Women’s Premier League squads, live streaming info",sports
Jan Henric Buettner on FIDE Freestyle World Championship: ‘We see ourselves as the Formula One of chess’,sports
"ECB announces thorough investigation after 4-1 Ashes defeat, chief Richard Gould says: ‘Our focus is on regaining the Ashes in 2027’",sports
"‘Enna thambi, are you going to raise the bar further?’: R Ashwin hails Vaibhav Sooryavanshi after century in South Africa",sports
How Ayush Shetty fared against World No 1 Shi Yuqi; Lakshya Sen fritters a 20-16 lead to go down against Lee Cheuk Yiu,sports
"ICC WTC Points Table 2025-27 update: Australia dominate standings with 4-1 Ashes win, England slump to sixth defeat",sports
"‘I don’t like the India-Pakistan beef’: Jason Holder wants Asian rivals to unite, ‘We’re talking of world peace’",sports
Tilak Varma suffers abdomen injury; could undergo surgery and miss New Zealand T20I series,sports
"Harmanpreet Kaur’s record as captain untouchable, she has another 4-5 years to offer: Jhulan Goswami",sports
"3rd Youth ODI: Vaibhav Suryavanshi, George hit tons as India complete 3-0 whitewash",sports
Liverpool’s Arne Slot says jibes about his team being ‘boring’ are hard to hear,sports
Freestyle Chess organisers and FIDE bury hatchet to announce FIDE Freestyle Chess World Championship,sports
"Premier League leaders Arsenal have a point to prove against Liverpool, says Mikel Arteta",sports
‘Don’t see myself as a coach’: Lionel Messi reveals surprising role he wants after retirement,sports
"Hockey India League: 14 goals in 2 matches in Chennai as HIL GC, Hyderabad Toofans register impressive wins",sports
"Tata Steel Chess: Returning Viswanathan Anand shows swiftness, guile to go into joint lead",sports
Ashes: Jacob Bethell’s parents ‘proud’ after watching son create history for England,sports
India Open badminton: Ayush Shetty vs Lakshya Sen the highlight of opening round; Sindhu faces a tricky early draw,sports
"Hockey India League: Soorma HC sign off from women’s HIL with back-to-back wins, beat final-bound Bengal Tigers 3-2",sports
"Nasser Hussain on Jacob Bethell’s ton at Sydney Ashes Test: ‘Innings of a proper No 3, was calm, composed’",sports
"Indian football mess: Players anxious over salary cuts, ISL clubs say necessary for ‘survival’",sports
"How US-born Aman Rao returned home to pursue cricket dreams, relinquished US passport and became a batting sensation",sports
Seven-figure club: Magnus Carlsen was only chess player to earn over $1 million in 2025 from prize money,sports
"Magnus Carlsen tells Faustino Oro: ‘One day, Messi will be lucky to be compared to you’",sports
‘Something special about this kid’: Mark Waugh says Yashasvi Jaiswal will be the next great Test batter,sports
Darren Fletcher reveals why he spoke to Sir Alex Ferguson before taking up the interim manager role at Manchester United,sports
‘All happened very quickly’: Darren Fletcher opens up about his future as Manchester United manager following Burnley clash,sports
"How does Neil Harvey, the oldest living Test cricketer, view Bazball? Unsurprisingly, not with any fondness",sports
‘All happened very quickly’: Darren Fletcher opens up about his future as Manchester United manager following Burnley clash,sports
"How does Neil Harvey, the oldest living Test cricketer, view Bazball? Unsurprisingly, not with any fondness",sports
"India cricket schedule for 2026: Check full ODI, Test, T20I fixture list for Men in Blue this calendar year",sports
"Vaibhav Sooryavanshi blasts maiden century as India U19 captain in South Africa, fires World Cup warning",sports
Pakistan vs Sri Lanka 1st T20 : ​Where to Watch PAK vs SL T20I ​Match Today Live Telecast & Stream?,sports
"Despite ICC’s rejection of request, Bangladesh want their T20 World Cup matches moved out of India to avoid ‘national humiliation’",sports
India U19 vs South Africa U19 3rd ODI Highlights: IND beat SA by 233 runs to win 3-0 in Benoni,sports
England’s Jacob Bethell becomes youngest batter since 2006 to record Ashes century,sports
"Malaysia Open badminton: PV Sindhu shows shades of her best attacking game, overcomes Sung Shuo Yun in season-opener",sports
IND vs SA U19 3rd ODI: How to Watch India vs South Africa U19 Match?,sports
"Ian Nepomniachtchi’s top 20 exit shows Russian chess is down, but it’s not checkmated yet",sports
Ashes: ‘I think he’s someone that has to be persisted with. He’s someone that..’ Michael Hussey on Cameron Green,sports
Hockey India League: Harmanpreet Singh nearly pulls off inspirational comeback for Soorma HC but Tamil Nadu Dragons prevail 3-2,sports
Hockey India League: Bengal Tigers qualify for Women’ HIL final after prevailing against SG Pipers in tense sudden death,sports
"Tata Steel Chess India Rapid and Blitz: Viswanathan Anand comes back, Praggnanandhaa stays in present, Niemann wants his past to be forgotten",sports
"‘Pretty s**t stat, isn’t it’: Travis Head’s take on usual stat leaves reporters in stitches after Ashes 5th Test Day 3",sports
From Vaibhav Suryavanshi to the future of Pakistan batting; meet the stars of Under 19 World Cup,sports
"Vijay Hazare Trophy 2025-26: Shreyas Iyer marks comeback with win over Himachal Pradesh, Aman Mokhade’s 147 goes in vain",sports
Why Ruben Amorim’s axing signals end of super managers in football,sports
‘I kind of feared a complete collapse or implosion’: Michael Atherton on England after Day 3 of 4th Ashes Test,sports
"Devdutt Padikkal interview: ‘Not easy to push into India’s ODI side, many batters in line’",sports
‘No need for now but nothing wrong with it’: Harbhajan Singh on split coaching for India,sports
‘Magnus is very influential’: Why many chess players want FIDE to take action against Carlsen’s emotional outbursts and why they aren’t,sports
"Indian football restart: ISL set to resume from Feb 14, says Sports Minister; 4 clubs yet to commit",sports
Suresh Kalmadi’s legacy: How a pioneer of Indian sport became synonymous with the 2010 Commonwealth Games scandal,sports
"‘Feels good that people are asking me questions,’ says Renuka Singh Thakur about fame after ODI World Cup win",sports
Who is Chelsea’s new head coach Liam Rosenior?,sports
Ayush Shetty downs recovering Olympic bronze medallist Lee Zii Jia in Malaysia Open,sports
‘Keeps both sides of the brain working’: New Zealand’s Glenn Phillips reveals why he bats left-handed against spin sometimes,sports
"‘Was ok if Virat Kohli retired from cricket, but dissapointing he chose to play ODIs’: Sanjay Manjrekar",sports
‘Ajit should be given 10/10 for the team’: India spin legend hails Agarkar for T20 World Cup squad selection,sports
"Hyderabad opener Aman Rao smashes 200* in third Vijay Hazare Trophy match, hits India pace trio for 8 sixes",sports
"Steve Smith pips Sachin Tendulkar with 37th Test century at SCG, surpasses England legend in Ashes ton tally",sports
"Devdutt Padikkal sets Vijay Hazare Trophy record with third 600-run season, misses 5th century in six innings",sports
"‘Anaemia, a persistent and damaging issue in Indian women’s sport’ – says nutritionist who worked with Harmanpreet Kaur and Smriti Mandhana",sports
Why India’s Women’s World Cup winners still need improvements in nutrition,sports
Call on Bangladesh seamer Mustafizur Rahman’s IPL ouster taken at top level in BCCI,sports
Think about scoring runs and not getting out: Ricky Ponting’s advice to India T20 skipper Suryakumar Yadav,sports
"Don’t feel secure in sending our team to India, next step depends on ICC’s response: Bangladesh Cricket Board president",sports
Former world billiards champion and current India chief coach Manoj Kothari dies at 67,sports
Shiva Thapa vs Abhinash Jamwal: When nine minutes of violence met years of brotherhood,sports
Hockey India League: HIL GC start off with a dramatic 3-2 win as Kane Russell scores the season’s first hat-trick,sports
Ashes | ‘He’s got such incredible hand-eye coordination. He is always looking to throw punches…’: Joe Root praises Travis Head,sports
Hockey India League: Soorma Hockey Club register their first win in the women’s edition this season; SG Pipers qualify for final,sports
"As WPL arrives, six-hitting expected to see an uptick",sports
"Why Joe Root’s troubles against Cummins, Hazlewood and Bumrah prevent him from becoming an all-time Test great",sports
‘Just took them a year to see it’: Magnus Carlsen aims dig at Ruben Amorim after Manchester United sacking,sports
‘I don’t think he will lose his hunger… will play another Ashes in Australia’: Michael Vaughan on Joe Root’s hunger for runs,sports
‘I hope someone in that dressing room will sit down with him’: Nasser Hussain on Jamie Smith’s rash shot against Marnus Labuschangne,sports
The Ruben Amorim meltdown and a Back 3 stubbornness that led to the latest exit at Manchester United,sports
‘I hope someone in that dressing room will sit down with him’: Nasser Hussain on Jamie Smith’s rash shot against Marnus Labuschangne,sports
The Ruben Amorim meltdown and a Back 3 stubbornness that led to the latest exit at Manchester United,sports
‘Is it actually benefitting the World Test Championships?’: Aakash Chopra on situation if India and Bangladesh stop playing bilateral series,sports
‘There was a coldness about him’: Rio Ferdinand reacts to Ruben Amorim’s sacking as Manchester United manager,sports
‘We can form a woman KL Rahul’: Abhishek Nayar opens up about lack of frontline wicketkeeping option in UP Warriorz ahead of WPL 2026,sports
‘He’s not Pep Guardiola or Jurgen Klopp’: Wayne Rooney on Ruben Amorim ahead of Manchester United sack,sports
"Manchester United sack Ruben Amorim as head coach, Darren Fletcher to take over on interim basis",sports
‘Don’t ever dive on my cricket field’: Dwayne Bravo recalls MS Dhoni advice that made him go ‘wow’ in IPL 2018,sports
‘He’s unlucky’: AB de Villiers reasons why India pacer Mohammed Siraj missed T20 World 2026 spot,sports
Shreyas Iyer to captain Mumbai on his comeback from injury in Vijay Hazare Trophy,sports
Bangladesh orders indefinite ban on IPL telecast amid Mustafizur Rahman row,sports
‘Should you touch another player? The answer is no’: AUS legends react after Stokes-Labuschagne SCG mid-pitch exchange,sports
"Neeraj Chopra launches own athlete management firm, ends 10-year association with JSW Sports",sports
India vs South Africa U19 2nd ODI: IND win by 8 wickets after Vaibhav Suryavanshi blitz,sports
"T20 World Cup 2026 Squads: Full player list of all 20 teams; New Zealand, Nepal reveal roster; PAK, WI left among top teams",sports
‘My values and approach are no longer aligned’: Novak Djokovic quits PTPA union he co-founded ahead of 2026 season,sports
"STATS: Joe Root narrows Sachin Tendulkar’s lead to under 2000 runs, equals Ricky Ponting with 41st Test century in Sydney",sports
Gabriel’s footballing journey: From a shy homesick Brazilian boy to Arsenal’s defensive heartbeat along with William Saliba,sports
Bangladesh to ICC: Won’t play our T20 World Cup games in India,sports
Boxing: Tyson Fury announces latest comeback from retirement,sports
"‘I’m not going to quit, will do my job until…’: Manchester United boss Ruben Amorim",sports
"Africa Cup of Nations: Brahim Diaz scores as Morocco advance to quarterfinals, to meet winner of South Africa vs Cameroon",sports
AB de Villiers names Hardik Pandya as India’s ‘pivotal player’ for T20 World Cup defence: ‘The guy who win you games’,sports
Kris Srikkanth questions Nitish Reddy’s inclusion in Indian team for NZ series: ‘How is he looked at as an all-rounder… teams will smash him everywhere’,sports
"Hockey India League: Kalinga Lancers, last season’s entertainers, begin with encouraging 4-2 win against Ranchi Royals",sports
Michael Vaughan slams Zak Crawley after first-innings dismissal in Sydney Ashes Test: ‘Frustrates the life out of me’,sports
Michael Atherton on Harry Brook’s innings in Sydney Ashes Test on Day 1: ‘Lost the plot… was so lucky’,sports
T20 World Cup: Bangladesh refuse to play in India as geopolitical tensions give rise to hybrid models,sports
Boxing nationals delayed by more than four hours after delay in arrival of equipment and steel wire snapped at venue,sports
"WPL: Australian legend Meg Lanning, who led DC into three straight finals, named UP Warriorz captain",sports
"‘He has art, wickets, fitness, form… what more does he need?’ asks Mohammed Shami’s coach",sports
‘Those who mocked Jadeja and Washington finding only edges or holes in their bats’: Sunil Gavaskar trains guns on England after failure in Australia,sports
IND vs SA U19 2nd ODI: Where to Watch India vs South Africa Under-19 Match?,sports
"‘An unbelievable turn of events’: Damien Martyn awake and talking in ‘miraculous’ recovery from induced coma, says Gilchrist",sports
Hockey India League: Gorzelany on target again as Tigers edge out Royals; Soorma Hockey Club part ways with coach Jude Menezes,sports
"After visits from RCB & RR, Maharashtra Cricket Association pitch Pune stadium for IPL 2026 matches",sports
‘Have to be a little more patient’: Harry Brook after Day 1 of final Ashes Test,sports
Barcelona manager Hansi Flick credits Joan Garcia for win against Espanyol: ‘We didn’t deserve it…’,sports
‘There are not many chances of Liverpool retaining the title’: Alexis Mac Allister,sports
"Bangladesh refuse to travel to India for 2026 T20 World Cup, BCB writes to ICC requesting change of venues",sports
"‘If there was a pitch like that anywhere else in the world, then all hell would have broken loose’: Sunil Gavaskar on MCG pitch",sports
"Mustafizur Rahman, Taskin Ahmed included as Bangladesh announce 2026 T20 World Cup squad",sports
Ricky Ponting on India dropping Shubman Gill from T20 World Cup squad: ‘I couldn’t believe that…’,sports
‘The biggest talking point is Mohammed Shami’: Irfan Pathan on IND’s squad for NZ series,sports
"Badminton: With home titles proving elusive, India Open 2026 presents the country’s top shuttlers with chance to prove big-match credentials",sports
‘Could Gaikwad have been kept in the squad?’: R Ashwin after India’s ODI squad selection against New Zealand,sports
"Hockey | Craig Fulton interview: ‘We have two blocks to peak for this year at World Cup and Asian Games; bigger the dream, bigger the team’",sports
"Australia vs England 5th Ashes Test: When, How to Watch AUS vs ENG Match on TV and Online?",sports
Hockey India League: Princedeep Singh shines in a shootout again as Tamil Nadu Dragons and Hyderabad Toofans play out thrilling 3-3 draw,sports
"Vijay Hazare Trophy 2025-26: Arshdeep’s 5/34 helps Punjab go top of Group C, Pandya’s belligerent 133 goes in vain",sports
John McGinn on the double as Villa go second with 3-1 win over Forest,sports
‘Progressing well’: Damien Martyn’s family issues first statement about cricketer’s recovery from meningitis since he was placed in induced coma,sports
"AIFF confirms India Super League start, to announce dates next week",sports
SG Pipers come from behind to beat JSW Soorma Hockey Club 3-1 in Women’s Hockey India League,sports
T20 World Cup 2026: When and where are Bangladesh scheduled to play their fixtures in India?,sports
Why Mustafizur Rahman’s record IPL signing with KKR ended before it began and an India past that won’t fade,sports
"Neeraj Chopra still recovering from injuries, hasn’t decided when to open 2026 season: Athletics Federation of India",sports
IND vs NZ ODIs | ‘How can you get future-ready when he’s always warming the bench?’: Aakash Chopra on Nitish Kumar Reddy,sports
"Hockey India League: From champions Bengal Tigers to revamped SG Pipers, a quick guide to all 8 teams",sports
"‘I’d love to see in T20 cricket, one bowler bowl a fifth over’: Simon Taufel’s suggestion to balance contest between bat and ball",sports
"Breaking down India ODI squad against New Zealand: No major surprises as Shubman Gill, Shreyas Iyer return; selectors keep faith in Rishabh Pant",sports
"Steve Smith extends support to Usman Khawaja, says criticism during Perth Test was ‘unfair’",sports
Ashes: ‘No-one’s locked in yet. There’s 13 or 14 guys on the table…’: Steve Smith on Australia opting for a spinner at Sydney Test,sports
Ashes: ‘Results and the way in which we were playing so consistently…that’s sort of gone downhill’: England captain Ben Stokes on England’s form in recent years,sports
Iga Swiatek on ‘Battle of the Sexes’ clash between Nick Kyrgios and Aryna Sabalenka: ‘Don’t watch stuff like that’,sports
Shreyas Iyer set to play two Vijay Hazare Trophy matches for Mumbai,sports
‘There’s no accountability for what they do’: Simon Taufel in favour of ICC owning technology in cricket amid DRS controversy in Ashes,sports
"Like with Pakistan, India-Bangladesh cricket ties could snap after BCCI asks IPL franchise Shahrukh Khan’s KKR to eject Mustafizur Rahman from team",sports
"‘Shubman Gill is a vice-captain, what is the reason for dropping him…’: Yograj Singh blasts India selectors for T20 World Cup drop",sports
"India Squad vs New Zealand ODI 2026: Shreyas Iyer included but availability subject to fitness, Mohammed Siraj returns",sports
Mustafizur Rahman released by KKR following BCCI’s instruction,sports
India U19 vs South Africa U19 1st ODI Highlights: IND U19 beat SA U19 by 25 runs (DLS method) in Benoni,sports
"BCCI tells KKR to release Mustafizur Rahman; will allow replacement if needed, says secretary Devajit Saikia",sports
"Podium to playground: How big medals fuelled excellence in javelin, shooting, badminton",sports
"What Ishan Kishan can learn from Rishabh Pant’s fate? Carry the sword, but don’t forget the shield",sports
‘He takes his leave as one of the more significant Australian cricketers of recent times’: Michael Atherton on Usman Khawaja’s impact,sports
"‘A really humble, nice guy who game smarts’: Sydney Sixers skipper Henriques reveals what it’s like to have Babar Azam in the team",sports
"‘It has been the most hyped, yet has been the most underwhelming Ashes for years’: Michael Atherton",sports
"‘We are now staring at a permanent paralysis’: Indian Super League players, domestic and international, urge FIFA to step in to solve crisis",sports
Ben Stokes backs Brendon McCullum to continue as England coach despite losing the Ashes,sports
He once lifted the Indian women’s hockey team out of turmoil; Sjoerd Marijne returns to rescue a broken side again,sports
Javelin thrower Sachin Yadav included in RTP of Athletics Integrity Unit,sports
Ashes | ‘I’ve got Mitch… to be crowned man of series after Sydney Test’: Michael Hussey on Mitchell Starc’s dominance,sports
‘That’s not bullying’: Jason Gillespie reacts to Usman Khawaja’s comments about preparation and playing golf ahead of first Ashes Test at Perth,sports
‘Are we just producing batsmen?’: Mohammad Kaif says domestic cricket needs urgent attention due to high-scoring affairs sidelining bowlers,sports
South Africa announce squad for T20 World Cup; Tristan Stubbs and Ryan Rickelton miss out,sports
‘Arjun bats like Sachin Tendulkar’: Yograj Singh heaps praises on Arjun Tendulkar’s batting,sports
Venus Williams set to become the oldest female player to play at Australian Open,sports
Jason Gillespie opens up about short stint as Pakistan coach: ‘Number of other issues which left me completely humiliated’,sports
‘He has got some things wrong at times’ : John Terry reacts to Chelsea’s decision to part ways with Enzo Maresca,sports
"India vs South Africa U19 1st Youth ODI 2026: Date, Time, ​Venue, Live Streaming, Predicted Playing XI, Other Details",sports
Faf du Plessis reveals how he recalled Dhoni’s runout against Bangladesh in T20 World Cup 2016 inspired him to make tactical move in SA 20 JSK vs DSG final over,sports
"England announce playing XII for Sydney Test: Shoaib Bashir, Matthew Potts included for fifth Ashes Test",sports
‘Virat was compared with Sachin and now Gill is being compared to Virat’: Irfan Pathan,sports
"Hockey: Sjoerd Marijne, who guided India to historic fourth place at Tokyo Olympics, returns as women’s team chief coach",sports
Alireza Firouzja’s rollercoaster: From being hailed as the next big thing in Chess to missing out on 2026 Candidates,sports
"India vs New Zealand ODI and T20I Series 2026: Schedule, Venues, Match Dates, Timings, Squad Announcement Date & Other Details",sports
Dilip Vengsarkar on Sarfaraz Khan’s non-selection in Indian team: ‘It’s really baffling for me…’,sports
"From a badminton backwater comes emerging talent Sanskar, who won Guwahati Masters Super 100 title",sports
Australian cricketer Usman Khawaja announces retirement,sports
‘Virat was compared with Sachin and now Gill is being compared to Virat’: Irfan Pathan,sports
"Hockey: Sjoerd Marijne, who guided India to historic fourth place at Tokyo Olympics, returns as women’s team chief coach",sports
Alireza Firouzja’s rollercoaster: From being hailed as the next big thing in Chess to missing out on 2026 Candidates,sports
"India vs New Zealand ODI and T20I Series 2026: Schedule, Venues, Match Dates, Timings, Squad Announcement Date & Other Details",sports
Dilip Vengsarkar on Sarfaraz Khan’s non-selection in Indian team: ‘It’s really baffling for me…’,sports
"From a badminton backwater comes emerging talent Sanskar, who won Guwahati Masters Super 100 title",sports
Australian cricketer Usman Khawaja announces retirement,sports
Thought I would never play again but happy to just bowl: Chetan Sakariya,sports
African Cup of Nations: Nigeria are ‘Super Eagles’ but do you know which country is nicknamed ‘Coelacanths’ after an ancient fish that was once thought to be extinct?,sports
Women’s Hockey India League: Agustina Gorzelany shows her class again but indiscipline leads to Tigers dropping a point against SG Pipers,sports
"With Asian Games approaching, 24 athletes including right compound archers added to Target Olympic Podium Scheme",sports
Former player says Chelsea need a puppet as a manager after parting ways with Enzo Maresca,sports
Shafali Verma 2.0: How India opener has taken her T20 batting up a notch by showing a willingness to evolve her power-hitting game,sports
Ashes: Why the fifth Test between Australia and England is far from a dead rubber,sports
"No participation fee, financial responsibility by AIFF among conditions from clubs for ISL restart",sports
"How lack of invitations in elite events is holding back Arjun Erigaisi, India’s top ranked player in all formats",sports
‘Criticism he is getting is incredibly harsh and unfair’: Will Pucovski lends support to Cameron Green,sports
Adam Gilchrist shares latest update of Aussie World Cup winning star Damien Martyn’s health,sports
"‘Let’s be honest, it was a complete lottery in Melbourne.. they need to win a strong game of cricket in Sydney’: Michael Vaughan on England",sports
"Gabon government suspends national team, sack captain Pierre-Emerick Aubameyang and coach after dismal AFCON showing",sports
"‘Too many World Cups, so it’s little bit of an overkill’: R Ashwin urges ICC to follow FIFA’s pattern to hold marquee event once in 4 years",sports
Ashes: Todd Murphy is hopeful for spinners having a big role in Sydney Test,sports
Chelsea and manager Enzo Maresca part ways,sports
Stuart Broad heaps praise on Josh Tongue: ‘Has done himself the world of good being on this Ashes trip’,sports
"From Virat Kohli to Chris Gayle, how cricket stars rang in New Year 2026",sports
Brazil great Roberto Carlos ‘recovering well’ after undergoing heart procedure,sports
"Recovering Pat Cummins, Tim David, Josh Hazlewood included in Australia’s provisional T20 World Cup squad",sports
"Looking ahead at 2026: Fan experiences, lack of a Test No. 3, political instability – the messes, on and off field, that need cleaning up",sports
"Looking ahead at 2026: From young guns at Asian Games to R Praggnanandhaa’s championship charge, will new year see new names emerge?",sports
"Looking ahead to 2026: Can the big stars, from India’s cricket teams to Lionel Messi and D Gukesh, defend their crowns?",sports
Vijay Hazare: Rishabh Pant fails to fire as Delhi suffer big defeat at the hands of Odisha,sports
AIFF asks clubs to confirm participation in delayed ISL,sports
"New year, new rules: National Sports Governance Act to partially come into effect from Jan 1",sports
‘It’s cold outside’: Unai Emery jokingly downplays missed handshake with Mikel Arteta after Arsenal vs Villa,sports
Hockey India League: Navneet Kaur scores again as SG Pipers make it two wins in two,sports
"Women’s ODIs in 2025: Smriti Mandhana, Deepti Sharma top ODI charts for runs and wickets",sports
"Pro Wrestling League: Aman Sehrawat, Japan’s Yui Susaki top base price list for PWL auction",sports
"‘Gus Atkinson needs to work on his body language,’ says Stuart Broad after a flat show in Ashes",sports
"Emotionally drained Travis Head hints at skipping BBL, targets fresh start for 2026 T20 World Cup after Ashes",sports
"Brazil legend Roberto Carlos hospitalized for emergency heart surgery, stable now: Report",sports
WATCH: DR Congo fan stands motionless for full 90 mins in country’s AFCON matches,sports
"Leading run getters in 2025: Shubman Gill highest run scorer in international & Tests; Joe Root leads chart in ODIs, Karanbir Singh in T20Is",sports
‘Sometimes you can attack better with less strikers’: Manchester United manager Ruben Amorim on curious decision to sub Joshua Zirkzee off vs Wolves,sports
Destiny’s child: Astrologer’s daughter Vaishnavi Sharma has the makings of a star,sports
PM Narendra Modi congratulates Arjun Erigaisi for winning bronze in FIDE Rapid Chess Championship,sports
"R Ashwin, VVS Laxman among members of cricket community wishing Damien Martyn speedy recovery",sports
‘CSK should look at riding his purple patch by slotting him into the Playing XII surely?’: R Ashwin on Sarfaraz Khan,sports
ICC Team Rankings: India end 2025 as highest-ranked ODI & T20I side; Australia dominate Test charts; Full rankings across format,sports
Rashid Khan named captain as Afghanistan announce squad for 2026 T20 World Cup,sports
Gary Neville blasts Ruben Amorim over Manchester United’s ‘appalling’ back-three reversion in Wolves draw,sports
Destiny’s child: Astrologer’s daughter Vaishnavi Sharma has the makings of a star,sports
PM Narendra Modi congratulates Arjun Erigaisi for winning bronze in FIDE Rapid Chess Championship,sports
"R Ashwin, VVS Laxman among members of cricket community wishing Damien Martyn speedy recovery",sports
‘CSK should look at riding his purple patch by slotting him into the Playing XII surely?’: R Ashwin on Sarfaraz Khan,sports
ICC Team Rankings: India end 2025 as highest-ranked ODI & T20I side; Australia dominate Test charts; Full rankings across format,sports
Rashid Khan named captain as Afghanistan announce squad for 2026 T20 World Cup,sports
Gary Neville blasts Ruben Amorim over Manchester United’s ‘appalling’ back-three reversion in Wolves draw,sports
‘Feels good when you go abroad and people call you a Test cricketer’: Dhruv Jurel already thinking of 2026 Sri Lanka series,sports
2025 Reimagined: What if… Shubman Gill had not suffered a neck spasm in the first Test against South Africa,sports
"Reflections of 2025: A smash that shook the chess world, a controversial outburst at the US Open and a false dawn in Indian football",sports
"Reflections of 2025: A historic Women’s World Cup win, frailty of Bazball exposed, Virat Kohli’s tears of joy",sports
Travis Head looking forward to post-Ashes drink with England after 2023 fallout,sports
Damien Martyn in induced coma after meningitis diagnosis,sports
Anthony Joshua car accident: Nigeria president calls former world heavyweight champion in hospital,sports
Morocco coach puts criticism down to passion after Cup of Nations win,sports
Nigeria complete perfect group campaign with 3-1 win over Uganda,sports
"World Blitz Championships: Arjun Erigaisi ends year with bittersweet bronze, Magnus Carlsen makes a comeback for ages to win title",sports
‘Shifting to T20 from ODI wasn’t easy’: Harmanpreet Kaur after India clean sweep Sri Lanka 5-0,sports
WHIL: Royals outplay Tigers 5-0; four-team league phase shows it could be open and unpredictable,sports
IND vs SL 5th T20I: How captain Harmanpreet Kaur guided India to 5-0 series win over Sri Lanka,sports
"Medals aren’t won by talent alone: Abhinav Bindra-led panel flags deep gaps in India’s sports system, presents blueprint for Olympic future",sports
‘Should not be normalizing tantrums’: Levon Aronian tells World Blitz arbiter on Magnus Carlsen fist smash incident,sports
Khaleda Zia passes away: Bangladesh cricket board cancels two BPL matches,sports
Shaheen Shah Afridi’s Big Bash League stint cut short due to injury,sports
Sunil Gavaskar’s veiled ‘has-beens’ shot at Ben Stokes while arguing England should’ve played more first class cricket before Ashes,sports
"WPL 2026: Ellyse Perry, Annabel Sutherland to miss upcoming season",sports
Magnus Carlsen loses by forfeit after another accident with pieces at World Blitz Championship,sports
"ICC T20I rankings: Shafali Verma climbs to 6th in batters’ list, Deepti Sharma remains on top in bowlers’ list",sports
Eden Gardens pitch for 2nd India vs South Africa Test earns ‘satisfactory’ rating from ICC,sports
"India Women vs Sri Lanka Women 5th T20I Highlights: IND defeat SL by 15 runs, complete 5-0 series whitewash",sports
Ash Gardner named Gujarat Giants captain ahead of Women’s Premier League 2026,sports
"Robin Uthappa on Rohit Sharma and Virat Kohli’s red ball retirement: ‘I don’t know if it was a forced surrender, but it definitely didn’t seem like a natural exit’",sports
‘Consolations win do matter’: Nasser Hussain opens up about the significance of England’s win in Melbourne Test against Australia,sports
‘This is our motivation’: Unai Emery opens about Aston Villa’s title chances ahead of Premier League clash vs Arsenal,sports
"Ahead of first encounter with India since 2025 World Cup semi-final, Ash Gardner insists Australia still the ‘best in the world’",sports
"Without World Cup ticket revenue ‘there’d be no football in 150 countries’, says Infantino",sports
"Jofra Archer, uncapped Joshua Tongue included in England’s T20 World Cup squad",sports
‘I would love to see him in the ODI format as well’: R Ashwin on Abhishek Sharma,sports
‘Unacceptable batting’: Matthew Hayden blasts Australia’s batting coach after 4th Ashes Test,sports
‘Would love to know what the coaches are saying to this Brevis boy’: Herschelle Gibbs,sports
"Robin Uthappa advises on how to bat on MCG pitch: ‘Play like Puji and Ajinkya Rahane. Definitely, you’ll score runs’",sports
India ​Women vs Sri Lanka ​Women 5th T20 : ​Where to Watch IND-W vs SL-W Women’s Fifth T20I ​Match Live Telecast & Stream?,sports
"The making of Sree Charani: Talent, practice and resolve",sports
Ashes 2025-26 | Usman Khawaja confirmed for Sydney Test: Australia coach McDonald,sports
"Amid fines and bans, Chelsea boss Maresca defends his players’ discipline after Villa defeat sparks fresh scrutiny",sports
"Who is Kristen Beams, Mumbai Indians new spin-bowling coach for 2026 WPL?",sports
Anthony Joshua health update: Boxing star stable in hospital after fatal car crash in Nigeria,sports
